"TIME","GEO","AGE","SEX","INDIC_IL","UNIT","Value","Flag and Footnotes"
"2008","Bulgaria","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,305",""
"2008","Bulgaria","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","4,789",""
"2008","Bulgaria","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,569",""
"2008","Bulgaria","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,051",""
"2008","Bulgaria","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,350",""
"2008","Bulgaria","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","4,810",""
"2008","Bulgaria","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,461",""
"2008","Bulgaria","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,562",""
"2008","Bulgaria","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,222",""
"2008","Bulgaria","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,815",""
"2008","Bulgaria","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,231",""
"2008","Bulgaria","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","3,640",""
"2008","Bulgaria","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,169",""
"2008","Bulgaria","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2008","Bulgaria","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","3,418",""
"2008","Bulgaria","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,970",""
"2008","Bulgaria","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","3,135",""
"2008","Czechia","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","9,725",""
"2008","Czechia","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","9,587",""
"2008","Czechia","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2008","Czechia","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","9,192",""
"2008","Czechia","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2008","Czechia","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","8,629",""
"2008","Czechia","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","9,231",""
"2008","Czechia","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","9,620",""
"2008","Czechia","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","10,338",""
"2008","Czechia","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","9,841",""
"2008","Czechia","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","9,161",""
"2008","Czechia","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","9,955",""
"2008","Czechia","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","10,418",""
"2008","Czechia","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","9,885",""
"2008","Czechia","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","10,481",""
"2008","Czechia","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","10,626",""
"2008","Czechia","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","10,520",""
"2008","Czechia","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","10,179",""
"2008","Czechia","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","10,179",""
"2008","Czechia","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","8,282",""
"2008","Czechia","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","10,122",""
"2008","Czechia","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2008","Czechia","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","7,968",""
"2008","Czechia","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","9,898",""
"2008","Czechia","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","7,757",""
"2008","Denmark","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","17,601",""
"2008","Denmark","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,869",""
"2008","Denmark","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2008","Denmark","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,128",""
"2008","Denmark","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2008","Denmark","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,529",""
"2008","Denmark","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,875",""
"2008","Denmark","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,834",""
"2008","Denmark","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,692",""
"2008","Denmark","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","17,526",""
"2008","Denmark","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,854",""
"2008","Denmark","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,284",""
"2008","Denmark","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,745",""
"2008","Denmark","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","17,522",""
"2008","Denmark","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,825",""
"2008","Denmark","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,189",""
"2008","Denmark","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","20,704",""
"2008","Denmark","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,827",""
"2008","Denmark","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,558",""
"2008","Denmark","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","13,925",""
"2008","Denmark","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,470",""
"2008","Denmark","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2008","Denmark","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","13,012",""
"2008","Denmark","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,032",""
"2008","Denmark","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","12,523",""
"2008","Germany (until 1990 former territory of the FRG)","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","18,007",""
"2008","Germany (until 1990 former territory of the FRG)","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","16,849",""
"2008","Germany (until 1990 former territory of the FRG)","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2008","Germany (until 1990 former territory of the FRG)","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","16,954",""
"2008","Germany (until 1990 former territory of the FRG)","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2008","Germany (until 1990 former territory of the FRG)","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","16,865",""
"2008","Germany (until 1990 former territory of the FRG)","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","16,931",""
"2008","Germany (until 1990 former territory of the FRG)","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,291",""
"2008","Germany (until 1990 former territory of the FRG)","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,094",""
"2008","Germany (until 1990 former territory of the FRG)","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","18,253",""
"2008","Germany (until 1990 former territory of the FRG)","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","16,921",""
"2008","Germany (until 1990 former territory of the FRG)","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,386",""
"2008","Germany (until 1990 former territory of the FRG)","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,180",""
"2008","Germany (until 1990 former territory of the FRG)","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","18,310",""
"2008","Germany (until 1990 former territory of the FRG)","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,440",""
"2008","Germany (until 1990 former territory of the FRG)","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,650",""
"2008","Germany (until 1990 former territory of the FRG)","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,517",""
"2008","Germany (until 1990 former territory of the FRG)","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,728",""
"2008","Germany (until 1990 former territory of the FRG)","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,672",""
"2008","Germany (until 1990 former territory of the FRG)","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","16,424",""
"2008","Germany (until 1990 former territory of the FRG)","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,610",""
"2008","Germany (until 1990 former territory of the FRG)","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2008","Germany (until 1990 former territory of the FRG)","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","16,226",""
"2008","Germany (until 1990 former territory of the FRG)","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,087",""
"2008","Germany (until 1990 former territory of the FRG)","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","16,360",""
